Mode_Index,Frequency_THz,Cv_Contribution_eV_K
314,0.836251539166935,8.502591510975939e-05
315,0.7868518080074336,8.515653914717915e-05
316,0.863717663841438,8.494995980666487e-05
317,0.9534045408711646,8.468548281703275e-05
318,1.0473620043452123,8.438163624028302e-05
319,1.1404590176278862,8.405389979495843e-05
320,1.2293133432136782,8.371668831879731e-05
321,1.3056597847951268,8.340817681461748e-05
322,1.3219842874136942,8.333998356989476e-05
323,1.2362340442393687,8.368943315143836e-05
324,1.1482339853571015,8.402533959647412e-05
325,1.0677755090771894,8.431203265179768e-05
326,0.9994732891013409,8.45399047392243e-05
327,0.9453317417222932,8.471031573194849e-05
328,0.9069226373904126,8.482568884065806e-05
329,0.8420437437925751,8.501009475426333e-05
330,0.9225247829913045,8.477937761543192e-05
331,1.006520762132162,8.451705616950595e-05
332,1.0871229446623047,8.424488925586803e-05
333,1.1611502159045703,8.39774908842788e-05
334,1.2246280769735818,8.373505902202549e-05
335,1.244639113550257,8.365614092036273e-05
336,1.1731803949148292,8.393247303043357e-05
337,1.1039438392934455,8.418558758206038e-05
338,1.0437270749450078,8.439389641574955e-05
339,0.9955243495448951,8.455264060447466e-05
340,0.9617088776763162,8.465972655872406e-05
341,0.9046859121765404,8.483226574361944e-05
342,0.9736664365142116,8.462226407685319e-05
343,1.0390581618753139,8.440958467262462e-05
344,1.0980613866531,8.420642385786569e-05
345,1.1494374784311254,8.402090244386527e-05
346,1.1747385027091057,8.392661066198154e-05
347,1.123558161166012,8.411535268643349e-05
348,1.076014450548619,8.42835797676836e-05
349,1.0374396003491435,8.4415007680435e-05
350,1.009640680778776,8.45068922126807e-05
351,0.942782580235412,8.471811519811592e-05
352,0.990819278222835,8.456775225666991e-05
353,1.034915721261592,8.442344792602135e-05
354,1.076283522192594,8.428264704574254e-05
355,1.1100983576005554,8.416367512676725e-05
356,1.0963219354884954,8.421256503295937e-05
357,1.0607887245318033,8.433599882349892e-05
358,1.0441935786141978,8.439232522030156e-05
359,0.9390115595123838,8.472961603935548e-05
360,0.9698124959066776,8.46343866749612e-05
361,1.0029548190786606,8.452863643125541e-05
362,1.0424652318491276,8.439814299081594e-05
363,1.0653324816556584,8.432042971958097e-05
364,1.055485112371595,8.435409171802372e-05
365,0.9036160404997781,8.483540608539126e-05
366,0.9327487499538252,8.474861858473629e-05
367,0.9728067053848708,8.46249723530216e-05
368,1.0281033958394705,8.444613178605138e-05
369,0.8697357965482343,8.493300047243552e-05
370,0.9144674403338864,8.480338874981569e-05
371,0.8650568032410647,8.494619589481497e-05
372,0.9229279813494852,8.477817075304859e-05
373,0.9916235440136634,8.456517397580695e-05
374,1.0672856393933394,8.43137178718809e-05
375,1.1478869895431296,8.402661812244506e-05
376,1.2310815029060729,8.370973847782848e-05
377,1.3058826655365876,8.340725102027353e-05
378,0.9163917852972896,8.479767254731975e-05
379,0.9784905695801844,8.460702492970146e-05
380,1.0426837811888123,8.439740783983533e-05
381,1.1056453187942625,8.417954116059096e-05
382,1.166954064146692,8.39558267546574e-05
383,1.2228825699633925,8.374188636715243e-05
384,1.2249914165678144,8.373363672148216e-05
385,1.1644481499916521,8.39651930538633e-05
386,1.102620976669849,8.41902824656197e-05
387,1.0466569721388665,8.438401739302387e-05
388,0.9967842242124392,8.454858256505008e-05
389,0.9542919797620131,8.46827405998258e-05
390,0.9758320318826074,8.461543200020688e-05
391,1.0284404436737244,8.444501282660776e-05
392,1.0755785819778052,8.42850902133122e-05
393,1.1170601347663534,8.413874999823619e-05
394,1.153656635706291,8.400531237009142e-05
395,1.1643728537880753,8.396547419457593e-05
396,1.1109291107527879,8.416070851960587e-05
397,1.0708310131028407,8.430150475139559e-05
398,1.0387833706801493,8.441050592982867e-05
399,1.0137147861486668,8.449357460199728e-05
400,1.0140015166701972,8.449263539991262e-05
401,1.0477115321551738,8.438045519187534e-05
402,1.0743551073189859,8.428932690843647e-05
403,1.0966376914153073,8.421145093228129e-05
404,1.1064877779517144,8.417654412224704e-05
405,1.0709365193019404,8.430114071510145e-05
406,1.0509188685641402,8.43696001871405e-05
407,1.040639043787017,8.440428015384346e-05
408,1.0141352744632455,8.44921971821042e-05
409,1.0316709455621227,8.443427023778866e-05
410,1.046929419936649,8.438309741726662e-05
411,1.061033886965297,8.433516038931703e-05
412,1.0440866306304686,8.439268548258317e-05
413,1.0417151221882501,8.440066507775245e-05
414,0.9850309728933005,8.458624921487877e-05
415,1.0002753531426867,8.453731209561872e-05
416,1.021793195668437,8.446701646356692e-05
417,1.0388193755071504,8.441038523424755e-05
418,0.9562978800154401,8.467653329056689e-05
419,0.9846832989201164,8.458735693651079e-05
420,1.0108046216212725,8.450309268851288e-05
421,1.0446022772080568,8.439094816557314e-05
422,1.0778885079612734,8.427707886471446e-05
423,1.1125252460742372,8.415500286855787e-05
424,1.1491144782487688,8.402209374038669e-05
425,1.0486790286880316,8.43771840862817e-05
426,1.0642759739011578,8.432405545457526e-05
427,1.0770275290571787,8.428006683771544e-05
428,1.0914845478397068,8.422959517183354e-05
429,1.0884690854470331,8.424017515384475e-05
430,1.0683901240871252,8.430991725378563e-05
431,1.0565131094279,8.435059150154145e-05
432,1.0495591846486843,8.437420578869633e-05
433,1.0512622042918855,8.436843632493016e-05
434,1.050570923072623,8.437077930760547e-05
435,1.0507258093209861,8.437025447362702e-05
436,1.0508380541403766,8.43698740847564e-05
437,1.0358537085581416,8.44203134324236e-05
438,1.0415194776322005,8.440132260802849e-05
439,1.026142807157497,8.445263379135283e-05
440,1.0220177341677852,8.446627541558175e-05
441,1.0237856691334,8.446043525635646e-05
442,1.017390232577664,8.448151630066202e-05
443,1.0005819127785769,8.453632062830044e-05
444,1.008470580480827,8.451070763722502e-05
445,1.0524338156068644,8.436446200221205e-05
446,1.042863165043481,8.439680432335061e-05
447,1.041820021211242,8.440031248046774e-05
448,1.0289211535131348,8.444341632228289e-05
449,1.0150437744868683,8.448921929336355e-05
450,1.0079486576280579,8.451240814576447e-05
451,1.0178757969611485,8.447992016583627e-05
452,1.0047941783263965,8.452266807815337e-05
453,1.0012391857695995,8.453419391589106e-05
454,0.994162843464496,8.455702048934011e-05
455,0.0,0.0
456,0.237475594153657,8.608011608570998e-05
457,0.450230078646182,8.583883513436574e-05
458,0.6387095284957344,8.550173950903599e-05
459,0.810884542459409,8.509395433170153e-05
460,0.9707285448084064,8.463150940378018e-05
461,1.1193830890143082,8.41304004740833e-05
462,1.2569499884040694,8.360699976511202e-05
463,1.3828128013464727,8.30790393854502e-05
464,1.4951119030765678,8.256930533703994e-05
465,1.58989938695349,8.211132564728344e-05
466,1.6606086467126024,8.175349138307464e-05
467,1.699056287230854,8.155320785180315e-05
468,0.2401481697946797,8.607800754255207e-05
469,0.40648387022448856,8.590056193581867e-05
470,0.5944271522172455,8.55912707757138e-05
471,0.7727775364912088,8.519234128786228e-05
472,0.941027650456817,8.472347287585799e-05
473,1.098748594142439,8.420399512012773e-05
474,1.2446715617417448,8.365601198779196e-05
475,1.377175655015689,8.31036732734442e-05
476,1.4937049090810384,8.257591375954108e-05
477,1.5896157031350353,8.211273360761124e-05
478,1.6576978874231856,8.17684912770734e-05
479,1.6896492401503769,8.160258044304519e-05
480,1.7024092155578168,8.153555254300698e-05
481,1.6991433242945826,8.155274992827079e-05
482,1.6573365961530706,8.177035149817499e-05
483,1.582754594335532,8.214671845210604e-05
484,1.4821783201839636,8.262984168331389e-05
485,1.3612018406057727,8.317297794643344e-05
486,1.2239607043281802,8.373767044258494e-05
487,1.0736317999871448,8.429182945684873e-05
488,0.9129363443165515,8.480792856498199e-05
489,0.7442936985570486,8.526287410572385e-05
490,0.5695008574570003,8.563888469982285e-05
491,0.3912586843795494,8.592057763989745e-05
492,0.42784415922418456,8.587120304132761e-05
493,0.5417158041018947,8.56895906836079e-05
494,0.6935577056784467,8.538210713079201e-05
495,0.8547734353565986,8.497495483644564e-05
496,1.014528862727652,8.449090738721753e-05
497,1.1673451321925752,8.395436336527776e-05
498,1.3095560275132947,8.339197175128343e-05
499,1.4372830815097721,8.283629389088421e-05
500,1.5440230293565516,8.233611680911913e-05
501,1.6194181744684892,8.196360771537752e-05
502,1.6520059830384568,8.179775657645706e-05
503,1.675105858802769,8.167844114383664e-05
504,1.7059641497047497,8.15168005458067e-05
505,1.6960523108912682,8.156900002358863e-05
506,1.6468782892931861,8.182404545814221e-05
507,1.5639054816307592,8.223941189505967e-05
508,1.453883403305282,8.27606249508291e-05
509,1.3233862783735877,8.333409058618317e-05
510,1.1784800164239946,8.391250348351789e-05
511,1.0248548080608042,8.445689882293747e-05
512,0.868061569148323,8.493772992561567e-05
513,0.7138496972029227,8.533540546430293e-05
514,0.5457821711992976,8.568232600522594e-05
515,0.6213944888015072,8.55374996108363e-05
516,0.7458191475978477,8.525916210676209e-05
517,0.8941136483083881,8.486314097216132e-05
518,1.049761879450403,8.4373519567977e-05
519,1.2023556616048843,8.382149355023534e-05
520,1.3440181107424138,8.324670523043848e-05
521,1.4655901540063871,8.270679032192598e-05
522,1.5534397229772843,8.229045285129489e-05
523,1.591588993654707,8.21029353011948e-05
524,1.6192139818596014,8.196463776542907e-05
525,1.678303950060246,8.16618083870452e-05
526,1.6996572069579365,8.155004584911003e-05
527,1.6802174938142815,8.165184312926079e-05
528,1.6220783570324033,8.195017796987858e-05
529,1.5312836094466318,8.239749942744774e-05
530,1.4158234521326265,8.293294562427754e-05
531,1.2841136414965504,8.349698564690089e-05
532,1.144186654304977,8.404022963322322e-05
533,1.0033410241452574,8.452738413811319e-05
534,0.6017772812906677,8.557684757315632e-05
535,0.6556708846852813,8.546577510852583e-05
536,0.7704362571431065,8.519823608030196e-05
537,0.9190045018092857,8.478989307014051e-05
538,1.0786592063830542,8.427440228708812e-05
539,1.233332161657748,8.37008787035166e-05
540,1.3693511978977646,8.313771316979343e-05
541,1.4701951841917837,8.268550691078777e-05
542,1.515995840217505,8.247056088561114e-05
543,1.539408639746417,8.235840282324252e-05
544,1.617543160534627,8.19730619296315e-05
545,1.6652397436128883,8.172957872445648e-05
546,1.676897483504198,8.166912660079443e-05
547,1.6503954225495854,8.18060213799312e-05
548,1.5883954968821272,8.211878711780541e-05
549,1.497761401887462,8.255684590581318e-05
550,1.3875769166059406,8.305814897948625e-05
551,1.2670718036762258,8.356626060221356e-05
552,0.6257621494160434,8.552857024775257e-05
553,0.6792629404265975,8.541421556876547e-05
554,0.800586245204661,8.512099639223494e-05
555,0.9561355012298209,8.467703624036888e-05
556,1.117804494318292,8.413607628548873e-05
557,1.2647855279581461,8.357548908447001e-05
558,1.377028369052478,8.310431566975654e-05
559,1.4313525002554806,8.286313638526668e-05
560,1.4416674845877016,8.28163849564445e-05
561,1.5290507470823833,8.240821131303806e-05
562,1.5952854276868949,8.208455185369048e-05
563,1.6351567505513886,8.18838707162603e-05
564,1.6438494975148736,8.183953994520018e-05
565,1.6191416379802188,8.196500267684311e-05
566,1.5633885132713683,8.22419402753575e-05
567,1.4833082602785026,8.262457179148245e-05
568,0.6591728577967312,8.545823452982423e-05
569,0.7251906950433932,8.530873146382506e-05
570,0.8533223150164772,8.497898634988839e-05
571,1.0069318897487625,8.451571852870341e-05
572,1.1563345388998787,8.39953895096103e-05
573,1.2765522289840605,8.352782845220342e-05
574,1.340478045964349,8.326178726774466e-05
575,1.333826834523514,8.329002521475983e-05
576,1.4206246896459511,8.2911435968371e-05
577,1.497618207320373,8.255751979333444e-05
578,1.559836800420484,8.225929084677413e-05
579,1.6022397809112172,8.20498636736511e-05
580,1.6188254559956243,8.196659736910887e-05
581,1.6055857844066064,8.203312639483961e-05
582,0.7212336271256939,8.531808509502728e-05
583,0.7920250466453039,8.514322166250262e-05
584,0.9118602492040495,8.48111148899983e-05
585,1.0474395051630607,8.438137439865533e-05
